-,-,-
9, -17, 963
9, -17, 963
2, -15, 998
7, -16, 995
7, -16, 995
6, -16, 996
7, -16, 993
7, -16, 993
8, -17, 996
7, -16, 997
7, -17, 994
7, -17, 994
5, -16, 996
7, -16, 995
7, -16, 995
7, -15, 996
6, -16, 996
5, -15, 996
5, -15, 996
5, -16, 996
5, -16, 996
5, -16, 996
7, -15, 995
7, -16, 995
8, -16, 995
8, -16, 995
6, -16, 996
6, -16, 995
6, -16, 995
6, -16, 996
5, -15, 996
6, -16, 996
6, -16, 996
8, -15, 993
6, -15, 997
6, -15, 997
7, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
6, -16, 996
7, -15, 995
7, -15, 995
7, -16, 996
6, -15, 996
6, -15, 996
5, -16, 995
7, -16, 994
7, -17, 996
7, -17, 996
6, -16, 996
7, -16, 996
7, -16, 996
6, -16, 996
6, -17, 996
7, -16, 995
7, -16, 995
6, -16, 996
6, -16, 995
6, -16, 995
5, -16, 996
7, -15, 995
7, -15, 995
7, -15, 996
7, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
6, -15, 995
6, -15, 995
7, -16, 996
6, -15, 995
6, -16, 995
6, -16, 995
6, -16, 996
6, -16, 996
6, -16, 996
7, -16, 995
7, -16, 995
6, -15, 995
6, -15, 995
6, -16, 995
6, -16, 995
6, -16, 995
5, -16, 996
6, -16, 995
6, -16, 995
6, -16, 995
7, -16, 996
6, -15, 996
6, -15, 996
6, -16, 995
6, -16, 996
6, -16, 996
6, -15, 995
7, -16, 995
6, -16, 995
6, -16, 995
7, -16, 996
6, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
6, -16, 996
6, -16, 996
7, -16, 995
6, -16, 996
6, -16, 996
7, -15, 996
6, -17, 996
6, -17, 996
7, -16, 996
6, -16, 995
5, -16, 995
5, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
7, -16, 995
7, -16, 995
7, -17, 994
7, -17, 994
6, -16, 996
6, -16, 994
6, -16, 994
6, -16, 995
7, -15, 994
7, -15, 995
7, -15, 995
7, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
7, -15, 995
7, -16, 995
7, -16, 995
7, -15, 996
6, -15, 996
6, -15, 996
6, -16, 996
6, -15, 996
6, -15, 996
7, -16, 995
7, -16, 995
6, -16, 995
6, -16, 995
6, -15, 996
6, -15, 995
6, -15, 995
7, -15, 995
6, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
7, -15, 995
7, -15, 995
6, -15, 995
7, -15, 996
7, -17, 995
7, -17, 995
7, -16, 995
6, -16, 995
6, -16, 995
5, -16, 995
6, -15, 996
6, -15, 996
7, -15, 995
6, -16, 996
7, -17, 995
7, -17, 995
6, -16, 996
7, -18, 994
7, -18, 994
6, -14, 996
5, -21, 998
6, -12, 997
-,-,-
3, -17, 974
3, -17, 974
8, -13, 998
7, -16, 995
7, -16, 995
5, -15, 995
5, -16, 997
7, -16, 993
7, -16, 993
8, -16, 995
6, -16, 996
6, -16, 996
6, -16, 996
6, -17, 995
5, -15, 996
5, -15, 996
6, -16, 996
7, -16, 996
7, -16, 996
6, -16, 994
7, -16, 996
5, -16, 996
5, -16, 996
6, -16, 996
7, -16, 995
7, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
7, -16, 995
6, -16, 995
6, -16, 996
6, -16, 996
7, -16, 996
6, -15, 996
6, -15, 996
6, -16, 995
6, -16, 996
7, -15, 995
7, -15, 995
5, -15, 996
6, -15, 995
6, -15, 995
6, -15, 995
6, -16, 996
6, -15, 996
6, -15, 996
6, -16, 995
6, -16, 995
6, -16, 995
6, -15, 996
6, -15, 995
6, -15, 995
6, -15, 995
6, -16, 995
6, -17, 996
6, -17, 996
5, -16, 995
7, -15, 996
7, -15, 996
6, -15, 995
7, -16, 995
7, -16, 996
7, -16, 996
6, -16, 996
6, -16, 995
6, -16, 995
6, -17, 995
7, -16, 996
7, -16, 995
7, -16, 995
7, -15, 996
6, -16, 995
6, -16, 995
7, -16, 995
6, -16, 996
4, -16, 996
4, -16, 996
6, -15, 996
7, -16, 995
7, -16, 995
7, -16, 995
5, -15, 995
5, -15, 995
6, -16, 996
6, -16, 995
5, -16, 996
5, -16, 996
7, -15, 994
6, -15, 995
6, -15, 995
6, -15, 996
6, -16, 995
6, -16, 996
6, -16, 996
7, -16, 996
6, -16, 995
6, -16, 995
6, -16, 996
6, -15, 996
6, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
6, -16, 995
6, -15, 996
6, -15, 996
7, -16, 996
7, -16, 995
6, -16, 996
6, -16, 996
6, -16, 995
6, -15, 996
6, -15, 996
6, -15, 995
6, -15, 996
6, -16, 994
6, -16, 994
7, -16, 995
7, -16, 995
7, -16, 995
6, -16, 995
6, -16, 996
6, -16, 995
6, -16, 995
6, -16, 996
7, -16, 996
7, -16, 996
6, -16, 995
6, -16, 996
6, -16, 996
6, -16, 995
6, -15, 995
6, -15, 995
6, -15, 995
6, -16, 995
6, -16, 995
6, -16, 995
6, -15, 995
6, -16, 996
6, -16, 996
6, -16, 996
7, -16, 995
6, -16, 996
6, -16, 996
6, -15, 996
6, -15, 995
7, -16, 994
7, -16, 994
7, -16, 995
6, -16, 995
6, -16, 995
6, -16, 996
4, -15, 996
6, -15, 996
6, -15, 996
6, -16, 996
6, -16, 996
6, -16, 996
6, -16, 996
6, -15, 996
6, -15, 996
7, -16, 996
6, -16, 995
5, -16, 996
