-283, -381, 895
-278, -367, 892
-264, -356, 895
-247, -348, 896
-226, -366, 905
-200, -368, 901
-178, -350, 908
-172, -344, 922
-146, -357, 906
-118, -366, 904
-93, -348, 917
-52, -319, 929
-52, -319, 929
-9, -308, 953
31, -316, 979
60, -318, 932
71, -315, 949
104, -331, 919
104, -331, 919
133, -356, 927
153, -363, 929
156, -347, 920
165, -349, 915
196, -376, 921
209, -395, 934
209, -395, 934
207, -395, 939
212, -388, 935
241, -401, 953
259, -427, 957
261, -448, 989
245, -447, 1026
231, -442, 1067
211, -442, 1109
211, -442, 1109
187, -437, 1103
161, -434, 1067
133, -435, 1024
106, -434, 990
65, -433, 979
27, -440, 942
11, -444, 937
18, -437, 918
18, -437, 918
10, -425, 862
-20, -419, 960
-19, -416, 922
-7, -413, 910
-36, -403, 834
-36, -403, 834
-66, -410, 848
-68, -418, 804
-72, -426, 770
-76, -437, 761
-94, -435, 770
-101, -434, 765
-95, -434, 760
-95, -434, 760
-80, -433, 758
-79, -447, 744
-71, -459, 800
-,-,-
-22, -515, 800
-22, -515, 800
-12, -494, 847
15, -485, 841
40, -468, 822
61, -457, 808
82, -427, 785
82, -427, 785
111, -393, 744
139, -368, 728
149, -348, 724
147, -337, 714
138, -344, 739
106, -342, 746
106, -342, 746
76, -347, 787
24, -359, 847
16, -356, 925
9, -361, 984
8, -373, 1007
8, -373, 1007
-30, -408, 1009
-136, -448, 1063
-201, -447, 1045
-204, -423, 1019
-216, -429, 1051
-251, -448, 1067
-278, -445, 1050
-279, -427, 1039
-290, -415, 1008
-310, -410, 981
-336, -399, 959
-350, -386, 934
-344, -384, 944
-333, -373, 943
-328, -360, 925
-328, -360, 925
-322, -360, 916
-316, -352, 896
-300, -343, 889
-276, -330, 896
-241, -324, 891
-211, -325, 895
-197, -318, 890
-179, -319, 911
-165, -303, 894
-134, -300, 896
-98, -307, 904
-77, -311, 938
-77, -311, 938
-66, -312, 907
-25, -302, 911
-6, -274, 928
31, -262, 938
55, -283, 956
55, -283, 956
89, -297, 947
139, -323, 985
183, -343, 1036
209, -369, 1029
223, -375, 1010
226, -385, 990
226, -393, 1013
220, -392, 1021
220, -392, 1021
204, -395, 1024
172, -394, 1022
137, -397, 1015
110, -392, 982
85, -394, 982
72, -396, 1007
57, -397, 999
42, -399, 986
42, -399, 986
34, -406, 979
36, -412, 970
41, -399, 956
52, -395, 964
52, -395, 964
27, -401, 941
-3, -418, 889
-16, -431, 855
-27, -434, 851
-63, -443, 801
-97, -439, 869
-97, -439, 869
-100, -446, 830
-102, -436, 808
-121, -425, 780
-123, -422, 777
-110, -421, 782
-91, -423, 770
-92, -425, 779
-92, -429, 794
-92, -429, 794
-92, -438, 818
-,-,-
-22, -463, 817
14, -461, 835
14, -461, 835
32, -430, 815
62, -415, 788
73, -397, 776
66, -384, 783
66, -384, 783
85, -379, 838
102, -384, 854
113, -377, 879
104, -363, 866
94, -348, 852
72, -367, 852
72, -367, 852
45, -392, 858
10, -393, 911
-22, -387, 929
-35, -390, 955
-52, -384, 951
-52, -384, 951
-62, -389, 961
-64, -401, 996
-92, -406, 980
-126, -413, 999
-164, -418, 1017
-171, -410, 996
-179, -412, 1026
-196, -400, 1004
-226, -389, 983
-237, -383, 954
-250, -376, 922
-250, -376, 922
-260, -361, 926
-270, -347, 936
-272, -350, 934
-251, -364, 952
-235, -358, 958
-224, -342, 945
-201, -340, 960
-188, -331, 947
-181, -322, 935
-170, -300, 930
-151, -290, 940
-138, -289, 894
-95, -295, 904
-95, -295, 904
-67, -291, 927
-57, -279, 947
-39, -281, 984
15, -287, 948
70, -292, 957
70, -292, 955
77, -295, 955
100, -279, 956
137, -293, 963
176, -301, 951
181, -303, 942
187, -311, 962
187, -311, 962
209, -320, 968
235, -337, 977
249, -355, 998
221, -369, 1015
192, -379, 1016
176, -386, 1032
144, -394, 1076
107, -388, 1058
82, -380, 1040
82, -380, 1040
74, -385, 1041
56, -388, 1018
36, -389, 971
24, -380, 947
8, -374, 937
8, -374, 937
-18, -375, 963
-23, -371, 968
-38, -375, 930
-72, -390, 881
-104, -396, 874
-121, -396, 862
-122, -388, 848
-126, -401, 795
-126, -401, 795
-111, -385, 843
-98, -369, 865
-83, -365, 844
-87, -370, 859
-83, -370, 836
-81, -377, 819
-81, -377, 835
-85, -387, 841
-85, -387, 841
-,-,-
117, -404, 836
121, -396, 773
159, -373, 819
183, -373, 877
194, -349, 897
195, -331, 870
193, -323, 880
193, -323, 880
160, -344, 876
89, -376, 841
