-,-,-
6, -18, 974
6, -18, 974
4, -14, 993
7, -13, 992
7, -13, 992
8, -12, 995
6, -15, 993
5, -13, 996
5, -13, 996
0, -16, 994
5, -15, 994
5, -15, 994
5, -14, 993
6, -14, 994
6, -14, 994
6, -14, 994
5, -14, 993
6, -14, 994
6, -14, 994
5, -14, 993
5, -14, 994
6, -14, 994
6, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
6, -14, 994
5, -14, 993
5, -14, 993
5, -14, 994
5, -14, 993
5, -14, 994
5, -14, 994
5, -14, 993
5, -14, 994
5, -14, 994
6, -14, 993
5, -14, 994
5, -14, 993
5, -14, 993
5, -14, 993
6, -14, 993
6, -14, 993
6, -14, 994
5, -14, 994
5, -14, 994
6, -14, 994
5, -14, 993
6, -15, 993
6, -15, 993
6, -14, 994
5, -14, 995
5, -14, 995
5, -14, 995
5, -14, 993
5, -14, 994
5, -14, 994
6, -14, 994
5, -13, 994
5, -13, 994
5, -14, 993
6, -14, 994
6, -14, 992
6, -14, 992
6, -13, 995
5, -14, 992
5, -14, 992
5, -13, 994
5, -13, 994
5, -13, 994
6, -14, 993
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 993
5, -14, 993
5, -14, 994
6, -15, 993
5, -14, 994
5, -14, 994
5, -13, 995
5, -14, 993
-,-,-
6, -12, 984
6, -12, 984
5, -14, 993
5, -14, 994
5, -14, 994
5, -15, 993
5, -14, 994
5, -13, 994
5, -13, 994
5, -13, 994
5, -14, 993
5, -14, 993
5, -14, 994
5, -15, 993
5, -14, 994
5, -14, 994
5, -13, 993
5, -14, 994
5, -14, 994
5, -13, 994
4, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
4, -14, 994
4, -14, 994
5, -14, 995
6, -14, 993
6, -14, 993
5, -14, 994
4, -13, 994
5, -14, 993
5, -14, 993
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 993
5, -14, 993
5, -14, 995
5, -14, 995
5, -14, 993
5, -14, 995
5, -14, 995
5, -14, 993
5, -13, 994
5, -13, 994
6, -13, 994
5, -14, 994
5, -14, 994
5, -14, 994
6, -14, 994
6, -15, 993
6, -15, 993
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
6, -14, 993
5, -14, 993
5, -14, 993
5, -14, 994
4, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
6, -14, 994
6, -14, 994
6, -14, 993
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
6, -14, 993
5, -14, 993
5, -14, 993
6, -14, 993
5, -14, 994
5, -14, 993
5, -14, 993
5, -14, 993
5, -14, 995
5, -14, 995
6, -14, 994
4, -13, 994
5, -14, 993
5, -14, 993
5, -15, 994
5, -14, 993
5, -14, 993
5, -15, 992
4, -13, 994
-,-,-
5, -15, 984
5, -15, 984
4, -14, 994
5, -14, 994
5, -14, 994
6, -14, 994
5, -14, 994
4, -14, 994
4, -14, 994
6, -14, 994
5, -14, 994
5, -14, 994
4, -14, 994
5, -14, 994
5, -14, 994
6, -15, 994
5, -14, 993
5, -14, 994
5, -14, 994
5, -14, 993
5, -13, 994
5, -13, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 995
5, -14, 993
5, -14, 993
5, -14, 994
5, -14, 994
5, -14, 994
5, -15, 993
5, -14, 993
4, -14, 995
4, -14, 995
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
6, -15, 994
5, -15, 994
5, -15, 994
5, -14, 994
5, -12, 994
5, -14, 995
5, -14, 995
6, -14, 994
6, -14, 994
6, -14, 994
5, -13, 994
4, -14, 994
4, -14, 994
6, -14, 994
6, -15, 993
6, -14, 994
6, -14, 994
6, -14, 995
5, -14, 993
5, -14, 993
5, -14, 995
5, -15, 993
5, -14, 995
5, -14, 995
5, -14, 994
4, -13, 994
4, -13, 994
5, -14, 993
5, -14, 994
6, -15, 994
6, -15, 994
5, -14, 995
4, -13, 994
4, -13, 994
4, -14, 994
6, -15, 994
6, -15, 994
6, -15, 994
5, -14, 995
4, -13, 994
4, -13, 994
5, -14, 994
-,-,-
3, -13, 995
4, -17, 979
6, -13, 994
6, -13, 994
5, -14, 993
5, -14, 995
5, -14, 995
3, -14, 994
4, -14, 995
6, -14, 994
6, -14, 994
6, -15, 994
6, -14, 994
6, -14, 994
5, -14, 994
4, -14, 994
4, -14, 994
5, -13, 994
6, -14, 994
6, -14, 994
6, -14, 994
4, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -13, 994
5, -13, 994
5, -14, 995
4, -14, 994
4, -14, 994
6, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -15, 994
5, -14, 995
5, -14, 995
4, -14, 994
5, -15, 994
5, -15, 994
5, -14, 993
5, -14, 994
5, -15, 994
5, -15, 994
6, -14, 995
5, -14, 994
5, -14, 994
5, -14, 994
5, -13, 993
6, -14, 994
6, -14, 994
5, -14, 994
5, -15, 994
5, -15, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -15, 994
6, -15, 994
6, -15, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
6, -14, 993
5, -15, 994
5, -15, 994
5, -14, 994
4, -15, 994
4, -15, 994
6, -14, 994
7, -13, 993
5, -14, 993
5, -14, 993
5, -14, 994
5, -15, 994
5, -15, 994
5, -15, 993
5, -14, 993
5, -13, 994
5, -13, 994
5, -14, 994
5, -14, 994
5, -14, 994
6, -15, 994
5, -15, 994
5, -15, 994
4, -14, 994
8, -13, 995
-,-,-
-1, -11, 976
11, -17, 995
11, -17, 995
5, -14, 994
5, -14, 995
5, -14, 994
5, -14, 994
5, -14, 993
5, -14, 994
6, -14, 994
6, -14, 994
5, -14, 994
5, -13, 994
5, -13, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -13, 994
5, -14, 994
5, -14, 994
4, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -14, 994
5, -15, 993
5, -15, 993
5, -14, 994
5, -15, 993
5, -15, 993
5, -15, 994
5, -14, 994
5, -14, 994
5, -14, 994
6, -14, 993
6, -14, 994
6, -14, 994
5, -15, 993
4, -15, 994
5, -14, 993
5, -14, 993
6, -14, 994
5, -14, 994
5, -14, 994
5, -14, 992
5, -14, 994
5, -14, 994
5, -14, 994
6, -14, 994
5, -14, 994
5, -14, 994
5, -14, 993
5, -14, 993
5, -14, 993
5, -13, 999
3, -12, 997
5, -15, 989
5, -15, 989
6, -16, 986
7, -17, 988
7, -17, 988
7, -15, 994
5, -12, 999
3, -11, 1002
3, -11, 1002
2, -11, 998
4, -14, 991
5, -16, 986
5, -16, 986
6, -17, 986
8, -17, 991
8, -17, 991
6, -14, 997
4, -11, 1000
2, -11, 1000
2, -11, 1000
2, -12, 996
5, -15, 988
5, -15, 988
5, -16, 986
7, -16, 988
8, -16, 992
8, -16, 992
3, -11, 1000
5, -13, 996
5, -13, 996
6, -14, 993
5, -14, 993
5, -15, 993
5, -15, 993
5, -14, 994
5, -14, 993
5, -14, 993
5, -14, 994
6, -14, 993
